,NAME,YEAR,EVENT_TYPE,DEATHS,INJURIES,DAMAGE_PROPERTY,TEMPERATURE,DATE
16988,PEACH,1962,Thunderstorm,0.0,0.0,0.0,33.26,10-MAR-62 18:00:00
16989,BLECKLEY,1962,Thunderstorm,0.0,0.0,0.0,33.26,11-MAR-62 04:30:00
16996,TARRANT,1962,Thunderstorm,0.0,0.0,0.0,33.26,01-JUN-62 19:40:00
18599,ALLEGHENY,1963,Tornado,20.0,70.0,25000000.0,34.09,03-AUG-63 20:50:00
18054,DILLON,1963,Tornado,30.0,12.0,2500000.0,34.09,29-SEP-63 02:00:00
19260,MARION,1963,Tornado,0.0,20.0,2500000.0,34.09,22-APR-63 20:28:00
19364,KANKAKEE,1963,Tornado,10.0,50.0,2500000.0,34.09,17-APR-63 15:55:00
19399,JASPER,1963,Tornado,0.0,16.0,2500000.0,34.09,17-APR-63 17:20:00
19128,RANDOLPH,1963,Tornado,0.0,0.0,2500000.0,34.09,20-JAN-63 16:15:00
19124,CLAY,1963,Tornado,10.0,4.0,2500000.0,34.09,20-JAN-63 16:00:00
18002,SUMMIT,1963,Tornado,0.0,0.0,2500000.0,34.09,19-APR-63 15:20:00
18003,SUMMIT,1963,Tornado,0.0,0.0,2500000.0,34.09,19-APR-63 15:20:00
18004,SUMMIT,1963,Tornado,0.0,0.0,2500000.0,34.09,19-APR-63 15:20:00
17771,POPE,1963,Hail,0.0,0.0,0.0,34.09,07-AUG-63 04:30:00
19083,OKLAHOMA,1963,Hail,0.0,0.0,0.0,34.09,26-MAY-63 15:43:00
19014,GAINES,1963,Hail,0.0,0.0,0.0,34.09,29-MAY-63 16:40:00
19025,LAMB,1963,Hail,0.0,0.0,0.0,34.09,04-JUN-63 18:30:00
19029,DEAF SMITH,1963,Hail,0.0,0.0,0.0,34.09,04-JUN-63 20:40:00
19035,LAMB,1963,Hail,0.0,0.0,0.0,34.09,04-JUN-63 21:30:00
19045,DU PAGE,1963,Hail,0.0,0.0,0.0,34.09,17-APR-63 14:52:00
19047,COOK,1963,Hail,0.0,0.0,0.0,34.09,17-APR-63 15:04:00
19048,CHAMPAIGN,1963,Hail,0.0,0.0,0.0,34.09,17-APR-63 16:15:00
19051,MONONA,1963,Hail,0.0,0.0,0.0,34.09,12-MAY-63 16:00:00
17772,nan,1963,Thunderstorm,0.0,0.0,0.0,34.09,08-DEC-63 21:00:00
19064,WARREN,1963,Thunderstorm,0.0,0.0,0.0,34.09,22-AUG-63 17:30:00
19041,CLARKE,1963,Thunderstorm,0.0,0.0,0.0,34.09,09-JUL-63 14:00:00
19042,UNION,1963,Thunderstorm,0.0,0.0,0.0,34.09,16-MAR-63 14:00:00
19044,nan,1963,Thunderstorm,0.0,0.0,0.0,34.09,16-MAR-63 15:15:00
19046,COOK,1963,Thunderstorm,0.0,0.0,0.0,34.09,17-APR-63 15:00:00
19049,BOONE,1963,Thunderstorm,0.0,0.0,0.0,34.09,12-MAY-63 00:15:00
19054,DAVIS,1963,Thunderstorm,0.0,0.0,0.0,34.09,15-MAY-63 00:30:00
19055,WOODBURY,1963,Thunderstorm,0.0,0.0,0.0,34.09,02-JUN-63 00:30:00
19056,MONONA,1963,Thunderstorm,0.0,0.0,0.0,34.09,06-JUN-63 00:00:00
21315,BLACK HAWK,1964,Tornado,0.0,27.0,25000000.0,34.04,07-MAY-64 17:30:00
21135,WICHITA,1964,Tornado,70.0,111.0,25000000.0,34.04,03-APR-64 14:35:00
20830,NODAWAY,1964,Tornado,0.0,0.0,2500000.0,34.04,12-APR-64 22:20:00
21676,CALUMET,1964,Tornado,0.0,0.0,2500000.0,34.04,08-MAY-64 19:06:00
21651,DAVIDSON,1964,Tornado,0.0,0.0,2500000.0,34.04,25-DEC-64 22:00:00
20793,ADAMS,1964,Tornado,20.0,20.0,2500000.0,34.04,05-MAY-64 18:30:00
20796,YORK,1964,Tornado,20.0,30.0,2500000.0,34.04,05-MAY-64 19:00:00
20824,CASS,1964,Tornado,10.0,10.0,2500000.0,34.04,12-APR-64 18:20:00
20825,JACKSON,1964,Tornado,0.0,0.0,2500000.0,34.04,12-APR-64 18:25:00
20826,JACKSON,1964,Tornado,0.0,0.0,2500000.0,34.04,12-APR-64 18:30:00
19745,MADISON,1964,Hail,0.0,0.0,0.0,34.04,23-MAY-64 20:00:00
21321,PORTAGE,1964,Hail,0.0,0.0,0.0,34.04,21-JUL-64 12:50:00
21292,OSBORNE,1964,Hail,0.0,0.0,0.0,34.04,10-AUG-64 19:00:00
21293,SHERMAN,1964,Hail,0.0,0.0,0.0,34.04,15-AUG-64 19:15:00
21302,MCPHERSON,1964,Hail,0.0,0.0,0.0,34.04,24-AUG-64 15:00:00
21303,CLOUD,1964,Hail,0.0,0.0,0.0,34.04,24-AUG-64 15:09:00
21304,WASHINGTON,1964,Hail,0.0,0.0,0.0,34.04,24-AUG-64 15:30:00
21306,SEDGWICK,1964,Hail,0.0,0.0,0.0,34.04,25-AUG-64 02:50:00
21312,JACKSON,1964,Hail,0.0,0.0,0.0,34.04,13-JUL-64 17:19:00
21318,FREMONT,1964,Hail,0.0,0.0,0.0,34.04,07-MAY-64 18:30:00
19743,MERRICK,1964,Thunderstorm,0.0,0.0,0.0,34.04,07-JUL-64 01:28:00
21300,nan,1964,Thunderstorm,0.0,0.0,0.0,34.04,20-AUG-64 20:50:00
21257,nan,1964,Thunderstorm,0.0,0.0,0.0,34.04,20-JUN-64 01:06:00
21258,nan,1964,Thunderstorm,0.0,0.0,0.0,34.04,20-JUN-64 01:20:00
21259,IOWA,1964,Thunderstorm,0.0,0.0,0.0,34.04,22-JUN-64 14:00:00
21260,IOWA,1964,Thunderstorm,0.0,0.0,0.0,34.04,22-JUN-64 14:05:00
21261,LINN,1964,Thunderstorm,0.0,0.0,0.0,34.04,22-JUN-64 14:05:00
21266,WEBSTER,1964,Thunderstorm,0.0,0.0,0.0,34.04,25-APR-64 08:15:00
21267,nan,1964,Thunderstorm,0.0,0.0,0.0,34.04,25-APR-64 15:25:00
21268,nan,1964,Thunderstorm,0.0,0.0,0.0,34.04,25-APR-64 15:25:00
24329,HOWARD,1965,Tornado,170.0,560.0,250000000.0,33.25,11-APR-65 18:25:00
24331,GRANT,1965,Tornado,80.0,275.0,250000000.0,33.25,11-APR-65 18:50:00
23388,BRANCH,1965,Tornado,90.0,200.0,250000000.0,33.25,11-APR-65 18:03:00
22338,ANOKA,1965,Tornado,0.0,0.0,25000000.0,33.25,06-MAY-65 20:40:00
24332,MONTGOMERY,1965,Tornado,20.0,13.0,25000000.0,33.25,11-APR-65 18:50:00
24333,BOONE,1965,Tornado,200.0,80.0,25000000.0,33.25,11-APR-65 19:10:00
23810,COOK,1965,Tornado,0.0,0.0,25000000.0,33.25,12-NOV-65 15:45:00
24334,BLACKFORD,1965,Tornado,0.0,22.0,25000000.0,33.25,11-APR-65 19:10:00
24336,HAMILTON,1965,Tornado,60.0,30.0,25000000.0,33.25,11-APR-65 19:40:00
24337,ADAMS,1965,Tornado,10.0,37.0,25000000.0,33.25,11-APR-65 19:45:00
22087,MOBILE,1965,Hail,0.0,0.0,0.0,33.25,19-APR-65 13:50:00
23852,SEDGWICK,1965,Hail,0.0,0.0,0.0,33.25,16-MAR-65 18:20:00
23794,MITCHELL,1965,Hail,0.0,0.0,0.0,33.25,26-AUG-65 19:00:00
23804,HAND,1965,Hail,0.0,0.0,0.0,33.25,21-JUN-65 23:55:00
23805,BROOKINGS,1965,Hail,0.0,0.0,0.0,33.25,22-JUN-65 01:30:00
23806,CORSON,1965,Hail,0.0,0.0,0.0,33.25,26-JUN-65 16:00:00
23807,HAND,1965,Hail,0.0,0.0,0.0,33.25,26-JUN-65 22:00:00
23834,KANKAKEE,1965,Hail,0.0,0.0,0.0,33.25,14-SEP-65 19:00:00
23841,COOK,1965,Hail,0.0,0.0,0.0,33.25,12-NOV-65 14:30:00
23842,DU PAGE,1965,Hail,0.0,0.0,0.0,33.25,12-NOV-65 14:45:00
22095,CAMERON,1965,Thunderstorm,0.0,0.0,0.0,33.25,28-FEB-65 21:00:00
23982,nan,1965,Thunderstorm,0.0,0.0,0.0,33.25,22-JAN-65 13:00:00
23984,LAFAYETTE,1965,Thunderstorm,0.0,0.0,0.0,33.25,22-JAN-65 13:00:00
23998,WINNEBAGO,1965,Thunderstorm,0.0,0.0,0.0,33.25,11-APR-65 14:45:00
23999,POLK,1965,Thunderstorm,0.0,0.0,0.0,33.25,23-APR-65 20:51:00
24006,MUSCATINE,1965,Thunderstorm,0.0,0.0,0.0,33.25,23-APR-65 23:45:00
24010,WEBSTER,1965,Thunderstorm,0.0,0.0,0.0,33.25,05-MAY-65 16:30:00
24020,CRAWFORD,1965,Thunderstorm,0.0,0.0,0.0,33.25,07-MAY-65 14:55:00
24022,WOODBURY,1965,Thunderstorm,0.0,0.0,0.0,33.25,08-MAY-65 21:37:00
24025,FRANKLIN,1965,Thunderstorm,0.0,0.0,0.0,33.25,26-JAN-65 12:12:00
27119,SHAWNEE,1966,Tornado,160.0,450.0,250000000.0,33.54,08-JUN-66 19:00:00
26077,PINELLAS,1966,Tornado,30.0,80.0,25000000.0,33.54,04-APR-66 07:00:00
26074,OSCEOLA,1966,Tornado,0.0,0.0,25000000.0,33.54,04-APR-66 09:00:00
26341,WRIGHT,1966,Tornado,60.0,172.0,25000000.0,33.54,14-OCT-66 13:55:00
26072,POLK,1966,Tornado,80.0,450.0,25000000.0,33.54,04-APR-66 08:10:00
25264,HINDS,1966,Tornado,570.0,504.0,25000000.0,33.54,03-MAR-66 18:30:00
25265,RANKIN,1966,Tornado,0.0,0.0,25000000.0,33.54,03-MAR-66 19:30:00
25266,LEAKE,1966,Tornado,0.0,0.0,25000000.0,33.54,03-MAR-66 20:30:00
26677,WALWORTH,1966,Tornado,0.0,1.0,2500000.0,33.54,21-MAR-66 18:45:00
27158,JOHNSON,1966,Tornado,0.0,4.0,2500000.0,33.54,19-APR-66 15:25:00
24931,TULSA,1966,Hail,0.0,0.0,0.0,33.54,19-APR-66 19:08:00
26450,CADDO,1966,Hail,0.0,0.0,0.0,33.54,10-AUG-66 20:00:00
26455,OSAGE,1966,Hail,0.0,0.0,0.0,33.54,02-SEP-66 17:30:00
26469,HENRY,1966,Hail,0.0,0.0,0.0,33.54,09-JUL-66 16:40:00
26480,MONTGOMERY,1966,Hail,0.0,0.0,0.0,33.54,10-JUL-66 14:20:00
26482,LUCAS,1966,Hail,0.0,0.0,0.0,33.54,12-JUL-66 12:30:00
26483,LUCAS,1966,Hail,0.0,0.0,0.0,33.54,12-JUL-66 14:30:00
26484,OTTAWA,1966,Hail,0.0,0.0,0.0,33.54,12-JUL-66 15:00:00
26485,WOOD,1966,Hail,0.0,0.0,0.0,33.54,12-JUL-66 15:00:00
26491,FAYETTE,1966,Hail,0.0,0.0,0.0,33.54,10-JUL-66 20:00:00
24923,nan,1966,Thunderstorm,0.0,0.0,0.0,33.54,11-JUL-66 21:18:00
26487,UNION,1966,Thunderstorm,0.0,0.0,0.0,33.54,12-JUL-66 19:10:00
26489,BUTLER,1966,Thunderstorm,0.0,0.0,0.0,33.54,13-JUL-66 15:00:00
26490,WARREN,1966,Thunderstorm,0.0,0.0,0.0,33.54,13-JUL-66 15:00:00
26492,FAYETTE,1966,Thunderstorm,0.0,0.0,0.0,33.54,10-JUL-66 20:00:00
26493,FAYETTE,1966,Thunderstorm,0.0,0.0,0.0,33.54,11-JUL-66 16:00:00
26494,BOURBON,1966,Thunderstorm,0.0,0.0,0.0,33.54,13-JUL-66 15:00:00
26495,NEMAHA,1966,Thunderstorm,0.0,0.0,0.0,33.54,11-JUN-66 23:00:00
26496,GEARY,1966,Thunderstorm,0.0,0.0,0.0,33.54,12-JUN-66 15:00:00
26498,GRAFTON,1966,Thunderstorm,0.0,0.0,0.0,33.54,06-JUN-66 16:00:00
28164,WASECA,1967,Tornado,60.0,22.0,25000000.0,36.54,30-APR-67 19:00:00
29295,WASECA,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 18:00:00
28173,HARRISON,1967,Tornado,40.0,17.0,25000000.0,36.54,30-OCT-67 07:54:00
28167,OLMSTED,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 20:10:00
28166,MOWER,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 19:15:00
28163,STEELE,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 19:00:00
28162,FREEBORN,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 18:52:00
28161,FREEBORN,1967,Tornado,0.0,0.0,25000000.0,36.54,30-APR-67 18:30:00
28160,FREEBORN,1967,Tornado,50.0,35.0,25000000.0,36.54,30-APR-67 18:23:00
29141,COOK,1967,Tornado,330.0,500.0,25000000.0,36.54,21-APR-67 17:24:00
27317,LIMESTONE,1967,Hail,0.0,0.0,0.0,36.54,17-MAY-67 14:30:00
28971,SEWARD,1967,Hail,0.0,0.0,0.0,36.54,31-MAY-67 17:00:00
28949,BROWN,1967,Hail,0.0,0.0,0.0,36.54,21-APR-67 03:40:00
28950,CHEROKEE,1967,Hail,0.0,0.0,0.0,36.54,25-APR-67 23:50:00
28952,WILSON,1967,Hail,0.0,0.0,0.0,36.54,30-APR-67 17:00:00
28953,MEADE,1967,Hail,0.0,0.0,0.0,36.54,05-MAY-67 19:45:00
28957,ALLEGHENY,1967,Hail,0.0,0.0,0.0,36.54,13-MAR-67 14:25:00
28959,TIOGA,1967,Hail,0.0,0.0,0.0,36.54,16-JUN-67 15:10:00
28962,SMITH,1967,Hail,0.0,0.0,0.0,36.54,26-MAY-67 17:30:00
28969,LANE,1967,Hail,0.0,0.0,0.0,36.54,30-MAY-67 21:00:00
27312,FRANKLIN,1967,Thunderstorm,0.0,0.0,0.0,36.54,14-MAY-67 22:50:00
28994,KINGMAN,1967,Thunderstorm,0.0,0.0,0.0,36.54,11-JUN-67 22:00:00
28974,KIOWA,1967,Thunderstorm,0.0,0.0,0.0,36.54,04-JUN-67 19:00:00
28975,FINNEY,1967,Thunderstorm,0.0,0.0,0.0,36.54,04-JUN-67 19:30:00
28976,RUSSELL,1967,Thunderstorm,0.0,0.0,0.0,36.54,04-JUN-67 21:00:00
28977,BUTLER,1967,Thunderstorm,0.0,0.0,0.0,36.54,05-JUN-67 18:30:00
28979,FINNEY,1967,Thunderstorm,0.0,0.0,0.0,36.54,06-JUN-67 16:15:00
28980,FINNEY,1967,Thunderstorm,0.0,0.0,0.0,36.54,06-JUN-67 16:55:00
28982,SHERMAN,1967,Thunderstorm,0.0,0.0,0.0,36.54,06-JUN-67 19:30:00
28985,SHAWNEE,1967,Thunderstorm,0.0,0.0,0.0,36.54,07-JUN-67 19:12:00
32105,WALLOWA,1968,Tornado,0.0,0.0,25000000.0,35.14,11-JUN-68 18:00:00
31258,PENDLETON,1968,Tornado,40.0,350.0,25000000.0,35.14,23-APR-68 12:41:00
32781,FLOYD,1968,Tornado,130.0,450.0,25000000.0,35.14,15-MAY-68 15:25:00
32788,FAYETTE,1968,Tornado,50.0,156.0,25000000.0,35.14,15-MAY-68 15:57:00
30787,BROWN,1968,Tornado,0.0,1.0,2500000.0,35.14,23-APR-68 13:20:00
32315,SHELBY,1968,Tornado,0.0,4.0,2500000.0,35.14,03-APR-68 21:45:00
32294,SUMTER,1968,Tornado,0.0,0.0,2500000.0,35.14,09-NOV-68 12:45:00
32636,GREENUP,1968,Tornado,0.0,5.0,2500000.0,35.14,23-APR-68 14:55:00
32021,LOGAN,1968,Tornado,0.0,0.0,2500000.0,35.14,15-MAY-68 15:09:00
33059,CALLOWAY,1968,Tornado,10.0,15.0,2500000.0,35.14,03-APR-68 23:50:00
29999,BURT,1968,Hail,0.0,0.0,0.0,35.14,28-JUN-68 23:30:00
32370,COLFAX,1968,Hail,0.0,0.0,0.0,35.14,16-JUN-68 18:15:00
32335,SHEBOYGAN,1968,Hail,0.0,0.0,0.0,35.14,04-JUL-68 17:40:00
32343,RUTLAND,1968,Hail,0.0,0.0,0.0,35.14,09-AUG-68 13:15:00
32345,CHITTENDEN,1968,Hail,0.0,0.0,0.0,35.14,09-AUG-68 15:36:00
32349,BLAINE,1968,Hail,0.0,0.0,0.0,35.14,03-SEP-68 19:30:00
32350,TREMPEALEAU,1968,Hail,0.0,0.0,0.0,35.14,10-JUN-68 19:30:00
32358,STAFFORD,1968,Hail,0.0,0.0,0.0,35.14,27-JUN-68 14:20:00
32359,ROCKBRIDGE,1968,Hail,0.0,0.0,0.0,35.14,02-JUL-68 12:55:00
32360,FAIRFAX,1968,Hail,0.0,0.0,0.0,35.14,02-JUL-68 14:00:00
29998,MONROE,1968,Thunderstorm,0.0,0.0,0.0,35.14,06-AUG-68 20:00:00
31972,PENDER,1968,Thunderstorm,0.0,0.0,0.0,35.14,25-AUG-68 15:00:00
31989,LEON,1968,Thunderstorm,0.0,0.0,0.0,35.14,13-JUN-68 18:00:00
31984,LEON,1968,Thunderstorm,0.0,0.0,0.0,35.14,12-JUN-68 13:30:00
31983,BAY,1968,Thunderstorm,0.0,0.0,0.0,35.14,11-JUN-68 22:50:00
31982,MARION,1968,Thunderstorm,0.0,0.0,0.0,35.14,11-JUN-68 12:30:00
31981,BREVARD,1968,Thunderstorm,0.0,0.0,0.0,35.14,08-JUN-68 14:45:00
31976,NEW HANOVER,1968,Thunderstorm,0.0,0.0,0.0,35.14,07-DEC-68 19:00:00
31975,ROBESON,1968,Thunderstorm,0.0,0.0,0.0,35.14,07-DEC-68 18:00:00
31974,PASQUOTANK,1968,Thunderstorm,0.0,0.0,0.0,35.14,25-AUG-68 17:00:00
34861,SALINE,1969,Tornado,0.0,60.0,25000000.0,32.74,21-JUN-69 22:40:00
33376,BUTLER,1969,Tornado,0.0,9.0,2500000.0,32.74,10-MAY-69 14:10:00
33421,ST. FRANCOIS,1969,Tornado,0.0,0.0,2500000.0,32.74,22-JUN-69 18:55:00
35386,CROW WING,1969,Tornado,0.0,0.0,2500000.0,32.74,06-AUG-69 15:48:00
34225,WASHINGTON,1969,Tornado,20.0,22.0,2500000.0,32.74,22-JUN-69 17:40:00
36177,OUTAGAMIE,1969,Tornado,0.0,1.0,2500000.0,32.74,26-JUN-69 11:15:00
36178,SHAWANO,1969,Tornado,0.0,0.0,2500000.0,32.74,26-JUN-69 11:30:00
34088,MONTGOMERY,1969,Tornado,0.0,25.0,2500000.0,32.74,08-MAY-69 16:00:00
36140,CLARK,1969,Tornado,0.0,2.0,2500000.0,32.74,26-JUN-69 16:35:00
34304,ST. LOUIS,1969,Tornado,0.0,20.0,2500000.0,32.74,06-AUG-69 17:00:00
33310,NEWTON,1969,Hail,0.0,0.0,0.0,32.74,09-APR-69 16:00:00
35460,CACHE,1969,Hail,0.0,0.0,0.0,32.74,20-JUN-69 19:00:00
35430,MARION,1969,Hail,0.0,0.0,0.0,32.74,16-APR-69 19:00:00
35431,nan,1969,Hail,0.0,0.0,0.0,32.74,16-APR-69 19:30:00
35433,nan,1969,Hail,0.0,0.0,0.0,32.74,05-JUL-69 13:30:00
35435,LAFAYETTE,1969,Hail,0.0,0.0,0.0,32.74,29-JUN-69 17:35:00
35442,GRANT,1969,Hail,0.0,0.0,0.0,32.74,02-JUL-69 18:00:00
35443,BROWN,1969,Hail,0.0,0.0,0.0,32.74,04-JUL-69 16:30:00
35445,QUAY,1969,Hail,0.0,0.0,0.0,32.74,23-APR-69 17:00:00
35450,DELAWARE,1969,Hail,0.0,0.0,0.0,32.74,23-JUN-69 15:15:00
33311,GRAVES,1969,Thunderstorm,0.0,0.0,0.0,32.74,06-SEP-69 18:15:00
35084,WYANDOTTE,1969,Thunderstorm,0.0,0.0,0.0,32.74,21-MAY-69 18:25:00
35094,TROUP,1969,Thunderstorm,0.0,0.0,0.0,32.74,13-JUL-69 14:00:00
35093,RICHMOND,1969,Thunderstorm,0.0,0.0,0.0,32.74,08-JUL-69 19:11:00
35092,CLARKE,1969,Thunderstorm,0.0,0.0,0.0,32.74,08-JUL-69 16:00:00
35091,DOUGHERTY,1969,Thunderstorm,0.0,0.0,0.0,32.74,08-JUL-69 14:45:00
35090,LAMAR,1969,Thunderstorm,0.0,0.0,0.0,32.74,07-JUL-69 16:30:00
35089,DOUGLAS,1969,Thunderstorm,0.0,0.0,0.0,32.74,07-JUL-69 16:00:00
35088,HALL,1969,Thunderstorm,0.0,0.0,0.0,32.74,07-JUL-69 13:15:00
35087,BURKE,1969,Thunderstorm,0.0,0.0,0.0,32.74,01-JUL-69 18:30:00
38799,LUBBOCK,1970,Tornado,260.0,500.0,250000000.0,33.66,11-MAY-70 20:35:00
38873,HOCKLEY,1970,Tornado,0.0,0.0,25000000.0,33.66,17-APR-70 21:31:00
37311,OKFUSKEE,1970,Tornado,0.0,0.0,25000000.0,33.66,05-OCT-70 16:30:00
38869,COCHRAN,1970,Tornado,0.0,20.0,25000000.0,33.66,17-APR-70 20:50:00
38871,HOCKLEY,1970,Tornado,0.0,4.0,25000000.0,33.66,17-APR-70 20:54:00
38228,LINCOLN,1970,Tornado,10.0,1.0,25000000.0,33.66,14-JUL-70 14:30:00
38884,SWISHER,1970,Tornado,20.0,0.0,25000000.0,33.66,17-APR-70 23:00:00
36344,OKLAHOMA,1970,Tornado,0.0,6.0,25000000.0,33.66,30-APR-70 01:45:00
37310,LINCOLN,1970,Tornado,0.0,4.0,25000000.0,33.66,05-OCT-70 16:10:00
37307,POTTAWATOMIE,1970,Tornado,40.0,80.0,25000000.0,33.66,05-OCT-70 15:42:00
36241,DADE,1970,Hail,0.0,0.0,0.0,33.66,23-APR-70 13:00:00
38307,TURNER,1970,Hail,0.0,0.0,0.0,33.66,01-JUL-70 17:30:00
38309,DEUEL,1970,Hail,0.0,0.0,0.0,33.66,01-JUL-70 18:35:00
38311,HUTCHINSON,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 12:15:00
38312,MCCOOK,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 13:35:00
38313,HUTCHINSON,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 13:35:00
38314,MINNEHAHA,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 13:55:00
38315,TURNER,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 14:00:00
38316,TURNER,1970,Hail,0.0,0.0,0.0,33.66,14-JUL-70 14:01:00
38317,ELBERT,1970,Hail,0.0,0.0,0.0,33.66,13-APR-70 18:15:00
36236,MISSISSIPPI,1970,Thunderstorm,0.0,0.0,0.0,33.66,04-SEP-70 16:50:00
38570,DAVIE,1970,Thunderstorm,0.0,0.0,0.0,33.66,12-JUN-70 18:30:00
38274,ESSEX,1970,Thunderstorm,0.0,0.0,0.0,33.66,17-AUG-70 13:00:00
38273,MIDDLESEX,1970,Thunderstorm,0.0,0.0,0.0,33.66,25-JUL-70 15:15:00
38272,MIDDLESEX,1970,Thunderstorm,0.0,0.0,0.0,33.66,25-JUL-70 15:15:00
38270,ATLANTIC,1970,Thunderstorm,0.0,0.0,0.0,33.66,18-JUN-70 17:44:00
38269,nan,1970,Thunderstorm,0.0,0.0,0.0,33.66,02-APR-70 15:00:00
38268,BURLINGTON,1970,Thunderstorm,0.0,0.0,0.0,33.66,02-APR-70 13:30:00
38267,ATLANTIC,1970,Thunderstorm,0.0,0.0,0.0,33.66,02-APR-70 13:14:00
38266,nan,1970,Thunderstorm,0.0,0.0,0.0,33.66,02-APR-70 12:45:00
39670,SHARKEY,1971,Tornado,90.0,123.0,25000000.0,34.18,21-FEB-71 16:00:00
40120,MARICOPA,1971,Tornado,0.0,41.0,2500000.0,34.18,30-AUG-71 18:45:00
40695,BUTLER,1971,Tornado,10.0,0.0,2500000.0,34.18,27-APR-71 19:25:00
41985,CASTRO,1971,Tornado,0.0,4.0,2500000.0,34.18,17-OCT-71 19:30:00
42513,DALLAS,1971,Tornado,0.0,1.0,2500000.0,34.18,14-DEC-71 17:30:00
40432,CUMBERLAND,1971,Tornado,20.0,60.0,2500000.0,34.18,22-FEB-71 16:30:00
41042,ORLEANS,1971,Tornado,0.0,0.0,2500000.0,34.18,10-MAR-71 02:00:00
41041,JEFFERSON,1971,Tornado,10.0,7.0,2500000.0,34.18,10-MAR-71 02:00:00
41032,EAST CARROLL,1971,Tornado,0.0,9.0,2500000.0,34.18,21-FEB-71 15:15:00
40467,CARROLL,1971,Tornado,30.0,137.0,2500000.0,34.18,07-MAY-71 18:00:00
39451,EL PASO,1971,Hail,0.0,0.0,0.0,34.18,13-JUL-71 15:54:00
41622,CAVALIER,1971,Hail,0.0,0.0,0.0,34.18,21-JUN-71 15:15:00
41732,BREMER,1971,Hail,0.0,0.0,0.0,34.18,19-JUN-71 20:30:00
41733,CADDO,1971,Hail,0.0,0.0,0.0,34.18,29-MAR-71 00:08:00
41737,CALCASIEU,1971,Hail,0.0,0.0,0.0,34.18,06-MAY-71 17:50:00
41740,SANTA FE,1971,Hail,0.0,0.0,0.0,34.18,28-JUL-71 16:31:00
41741,SAN MIGUEL,1971,Hail,0.0,0.0,0.0,34.18,29-JUL-71 16:20:00
41742,GUADALUPE,1971,Hail,0.0,0.0,0.0,34.18,29-JUL-71 19:30:00
41743,SIERRA,1971,Hail,0.0,0.0,0.0,34.18,30-JUL-71 16:30:00
41744,RIO ARRIBA,1971,Hail,0.0,0.0,0.0,34.18,30-JUL-71 17:00:00
39454,HARTFORD,1971,Thunderstorm,0.0,0.0,0.0,34.18,11-AUG-71 12:14:00
41668,PIKE,1971,Thunderstorm,0.0,0.0,0.0,34.18,19-JUL-71 10:20:00
41627,TOWNER,1971,Thunderstorm,0.0,0.0,0.0,34.18,26-JUN-71 02:00:00
41617,EDDY,1971,Thunderstorm,0.0,0.0,0.0,34.18,09-AUG-71 21:52:00
41615,SEDGWICK,1971,Thunderstorm,0.0,0.0,0.0,34.18,17-NOV-71 14:32:00
41614,LEAVENWORTH,1971,Thunderstorm,0.0,0.0,0.0,34.18,01-NOV-71 17:10:00
41613,LEAVENWORTH,1971,Thunderstorm,0.0,0.0,0.0,34.18,01-NOV-71 17:10:00
41612,nan,1971,Thunderstorm,0.0,0.0,0.0,34.18,01-NOV-71 16:30:00
41611,SHAWNEE,1971,Thunderstorm,0.0,0.0,0.0,34.18,01-NOV-71 15:45:00
41600,CATRON,1971,Thunderstorm,0.0,0.0,0.0,34.18,22-JUL-71 16:30:00
44901,CLARK,1972,Tornado,60.0,300.0,25000000.0,35.84,05-APR-72 14:50:00
43332,MARICOPA,1972,Tornado,0.0,3.0,25000000.0,35.84,21-JUN-72 19:30:00
42923,JONES,1972,Tornado,0.0,12.0,2500000.0,35.84,09-JAN-72 23:20:00
44724,BREVARD,1972,Tornado,0.0,0.0,2500000.0,35.84,19-JUN-72 01:35:00
44640,JEFFERSON,1972,Tornado,0.0,0.0,2500000.0,35.84,13-NOV-72 05:25:00
44520,BURKE,1972,Tornado,0.0,19.0,2500000.0,35.84,13-JAN-72 14:40:00
44519,JEFFERSON,1972,Tornado,0.0,2.0,2500000.0,35.84,13-JAN-72 14:30:00
43147,PITT,1972,Tornado,0.0,4.0,2500000.0,35.84,15-MAY-72 19:58:00
44445,COOK,1972,Tornado,0.0,1.0,2500000.0,35.84,25-AUG-72 21:30:00
44345,COOK,1972,Tornado,0.0,0.0,2500000.0,35.84,14-JUL-72 23:00:00
42922,UNION,1972,Hail,0.0,0.0,0.0,35.84,03-APR-72 18:40:00
44348,LUBBOCK,1972,Hail,0.0,0.0,0.0,35.84,03-JUL-72 03:30:00
44311,WINNEBAGO,1972,Hail,0.0,0.0,0.0,35.84,02-JUN-72 15:00:00
44315,WASHBURN,1972,Hail,0.0,0.0,0.0,35.84,12-JUN-72 13:40:00
